DateTime,CV1.HIGHLIMIT,CV10.HIGHLIMIT,CV2.HIGHLIMIT,CV3.HIGHLIMIT,CV4.HIGHLIMIT,CV5.HIGHLIMIT,CV6.HIGHLIMIT,CV7.HIGHLIMIT,CV8.HIGHLIMIT,CV9.HIGHLIMIT,CV1.LOWLIMIT,CV10.LOWLIMIT,CV2.LOWLIMIT,CV3.LOWLIMIT,CV4.LOWLIMIT,CV5.LOWLIMIT,CV6.LOWLIMIT,CV7.LOWLIMIT,CV8.LOWLIMIT,CV9.LOWLIMIT,CV1.STATUS,CV10.STATUS,CV2.STATUS,CV3.STATUS,CV4.STATUS,CV5.STATUS,CV6.STATUS,CV7.STATUS,CV8.STATUS,CV9.STATUS,CV1.READVALUE,CV10.READVALUE,CV2.READVALUE,CV3.READVALUE,CV4.READVALUE,CV5.READVALUE,CV6.READVALUE,CV7.READVALUE,CV8.READVALUE,CV9.READVALUE,MV1.HIGHLIMIT,MV2.HIGHLIMIT,MV3.HIGHLIMIT,MV4.HIGHLIMIT,MV5.HIGHLIMIT,MV1.LOWLIMIT,MV2.LOWLIMIT,MV3.LOWLIMIT,MV4.LOWLIMIT,MV5.LOWLIMIT,MV1.READVALUE,MV2.READVALUE,MV3.READVALUE,MV4.READVALUE,MV5.READVALUE,MV1.SENTVALUE,MV1.SENTVALUEIFON,MV2.SENTVALUE,MV2.SENTVALUEIFON,MV3.SENTVALUE,MV3.SENTVALUEIFON,MV4.SENTVALUE,MV4.SENTVALUEIFON,MV5.SENTVALUE,MV5.SENTVALUEIFON,OMMON.TURNONOFF,CV1._NAME,Time_diff
2024-01-10 22:05:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,137.105865478516,-1.35272896289825,3.3687801361084,55.0275917053223,58.8484649658203,155.190948486328,-1.33381044864655,59.8431968688965,55.7551612854004,162.721038818359,1900,100,100,90,61,100,0,0,0,0,100.0,50.0,50,50,50.0,100.0,100.0,50.0,50.0,50,50,50,50,50.0,50.0,1,,30.0
2024-01-10 22:05:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,133.743087768555,-1.35272896289825,1.83494985103607,55.5741348266602,58.8106269836426,155.414916992188,-1.33381044864655,59.3864593505859,55.7551612854004,154.74641418457,1900,100,100,90,61,100,0,0,0,0,100.0,50.0,50,50,50.0,100.0,100.0,50.0,50.0,50,50,50,50,50.0,50.0,1,,30.0
2024-01-10 22:06:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,135.016723632813,-1.35272896289825,0.536370277404785,54.6421051025391,58.8484649658203,153.943008422852,-1.33381044864655,59.3693504333496,55.6700248718262,151.079788208008,1900,100,100,90,61,100,0,0,0,0,100.0,50.0,50,50,50.0,100.0,100.0,50.0,50.0,50,50,50,50,50.0,50.0,1,,30.0
2024-01-10 22:06:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,131.023025512695,-1.35272896289825,3.08648061752319,54.0202713012695,58.8484649658203,153.872848510742,-1.33381044864655,58.847053527832,55.7078590393066,149.022033691406,1900,100,100,90,61,100,0,0,0,0,100.0,50.0,50,50,50.0,100.0,100.0,50.0,50.0,50,50,50,50,50.0,50.0,1,,30.0
2024-01-10 22:07:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,128.226104736328,-1.35272896289825,3.21821880340576,56.5081596374512,58.9998168945313,151.228607177734,-1.33381044864655,58.8039817810059,55.7078590393066,146.144317626953,1900,100,100,90,61,100,0,0,0,0,100.0,50.0,50,25,50.0,100.0,100.0,50.0,50.0,50,50,25,25,50.0,50.0,1,,30.0
2024-01-10 22:07:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,128.764083862305,-1.35272896289825,3.11470937728882,56.108585357666,56.7389602661133,161.881973266602,-1.33381044864655,58.4778060913086,55.7267799377441,145.350341796875,1900,100,100,90,61,100,0,0,0,0,100.0,11.5,10,50,50.0,100.0,100.0,50.0,50.0,10,10,41,41,50.0,50.0,1,,30.0
2024-01-10 22:08:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,128.289001464844,-1.35272896289825,1.17624998092651,52.4297790527344,50.2969436645508,383.008575439453,7.50150108337402,57.7078285217285,53.4943046569824,181.140930175781,1900,100,100,90,61,100,0,0,0,0,355.614562988281,21.5,29,50,50.0,355.614562988281,355.614562988281,21.5,21.5,29,29,50,50,50.0,50.0,1,,30.0
2024-01-10 22:08:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,128.755661010742,10.4812889099121,1.91963911056519,53.1051406860352,43.1738319396973,413.718048095703,1.43786668777466,58.1811065673828,47.8847312927246,286.159576416016,1900,100,100,90,61,100,0,0,0,0,593.991149902344,41.5,45,57,50.0,593.991149902344,593.991149902344,41.5,41.5,45,45,57,57,50.0,50.0,1,,30.0
2024-01-10 22:09:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,131.131790161133,20.8301429748535,3.60402774810791,53.9207801818848,40.6859397888184,500.641082763672,6.65959119796753,54.0566520690918,41.8494758605957,286.485015869141,1900,100,100,90,61,100,0,0,0,0,798.02783203125,60.5,58,60,50.0,798.02783203125,798.02783203125,60.5,60.5,58,58,60,60,50.0,50.0,1,,30.0
2024-01-10 22:09:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,149.207473754883,32.0682067871094,3.40642046928406,50.4372177124023,37.1385765075684,542.178283691406,7.12311553955078,49.2024230957031,38.7940101623535,299.160003662109,1900,100,100,90,61,100,0,0,0,0,1197.16345214844,70.5,69,64,53.0,1197.16345214844,1197.16345214844,70.5,70.5,69,69,64,64,53.0,53.0,1,,30.0
2024-01-10 22:10:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,159.213958740234,41.2913627624512,2.87005019187927,42.7826271057129,33.2601203918457,585.318725585938,11.5029306411743,40.601692199707,36.2588272094727,327.655670166016,1900,100,100,90,61,100,0,0,0,0,1503.79406738281,81.5,76,66,55.0,1503.79406738281,1503.79406738281,81.5,81.5,76,76,66,66,55.0,55.0,1,,30.0
2024-01-10 22:10:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,205.213851928711,48.9820556640625,5.12844944000244,36.2748718261719,29.211389541626,608.853759765625,12.2029457092285,32.8986701965332,34.6790657043457,354.306701660156,1900,100,100,90,61,100,0,0,0,0,1654.3076171875,86.5,78,69,56.0,1654.3076171875,1654.3076171875,86.5,86.5,78,78,69,69,56.0,56.0,1,,30.0
2024-01-10 22:11:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,351.209228515625,55.4051513671875,6.14472627639771,29.5880813598633,25.9194316864014,671.521423339844,18.1246852874756,26.6760177612305,38.6048202514648,385.308074951172,1900,100,100,90,61,100,0,0,0,0,1682.97326660156,86.5,78,70,57.0,1682.97326660156,1682.97326660156,86.5,86.5,78,78,70,70,57.0,57.0,1,,30.0
2024-01-10 22:11:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,414.619384765625,60.9768867492676,8.55368709564209,21.4704723358154,24.0369644165039,685.495910644531,26.7707996368408,19.328763961792,41.4805526733398,419.728668212891,1900,100,100,90,61,100,0,0,0,0,1682.97326660156,86.5,75,71,58.0,1691.77258300781,1691.77258300781,86.5,86.5,73,73,72,72,58.0,58.0,1,,30.0
2024-01-10 22:12:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,459.9609375,65.0066986083984,10.1722030639648,16.7877006530762,23.4693851470947,697.251770019531,31.5762996673584,15.2394237518311,43.9116821289063,432.073974609375,1900,100,100,90,61,100,0,0,0,0,1691.77258300781,87.5,72,73,58.0,1692.70703125,1692.70703125,87.5,87.5,70,70,73,73,58.0,58.0,1,,30.0
2024-01-10 22:12:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,500.542938232422,67.8540496826172,8.38430500030518,14.5385122299194,22.4855804443359,717.197021484375,36.8926239013672,13.6476631164551,49.7766609191895,447.890411376953,1900,100,100,90,61,100,0,0,0,0,1681.80249023438,87.5,68,74,59.0,1681.80249023438,1681.80249023438,87.5,87.5,68,68,74,74,59.0,59.0,1,,30.0
2024-01-10 22:13:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,501.657348632813,69.4905700683594,4.88378715515137,8.2491979598999,23.4031677246094,746.788024902344,46.4847106933594,11.2838516235352,50.1266708374023,453.403259277344,1900,100,100,90,61,100,0,0,0,0,1723.08166503906,87.5,63,74,59.0,1723.08166503906,1723.08166503906,87.5,87.5,63,63,74,74,59.0,59.0,1,,30.0
2024-01-10 22:13:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,512.252075195313,71.0041122436523,5.97534799575806,2.3391375541687,24.3680515289307,805.183471679688,49.0388107299805,5.21737718582153,53.7591743469238,468.730895996094,1900,100,100,90,61,100,0,0,0,0,1692.462890625,50.0,50,73,59.0,1692.462890625,1692.462890625,50.0,50.0,56,56,73,73,59.0,59.0,1,,30.0
2024-01-10 22:14:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,506.080718994141,73.42578125,6.27646732330322,7.27387571334839,24.1504783630371,880.488220214844,54.3362159729004,8.95196533203125,57.9497985839844,482.183135986328,1900,100,100,90,61,100,0,0,0,0,1697.505859375,50.0,50,71,58.0,1677.3134765625,1677.3134765625,50.0,50.0,50,50,70,70,59.0,59.0,1,,30.0
2024-01-10 22:14:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,522.627990722656,72.9149551391602,8.35607624053955,10.2862415313721,24.623462677002,885.046936035156,54.6389236450195,11.9706754684448,57.6187133789063,482.651031494141,1900,100,100,90,61,100,0,0,0,0,1648.51342773438,50.0,10,70,58.0,1648.51342773438,1648.51342773438,50.0,50.0,50,50,70,70,58.0,58.0,1,,30.0
2024-01-10 22:15:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,550.9423828125,72.1203536987305,7.65973615646362,17.2209568023682,18.2571201324463,858.882507324219,53.3334922790527,18.370719909668,53.1726760864258,483.263549804688,1900,100,100,90,61,100,0,0,0,0,1601.83435058594,11.5,20,70,57.0,1601.83435058594,1601.83435058594,50.0,50.0,20,20,70,70,57.0,57.0,1,,30.0
2024-01-10 22:15:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,570.476928710938,73.4636154174805,12.3553218841553,25.3605041503906,17.2165565490723,840.760375976563,50.7699241638184,23.9774341583252,45.8982048034668,481.862243652344,1900,100,100,90,61,100,0,0,0,0,1518.6728515625,31.5,40,71,57.0,1518.6728515625,1518.6728515625,31.5,31.5,40,40,71,71,57.0,57.0,1,,30.0
2024-01-10 22:16:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,562.757873535156,71.4203338623047,9.38176536560059,31.7129650115967,14.255687713623,821.232360839844,49.8996391296387,29.5893230438232,41.3386573791504,478.610382080078,1900,100,100,90,61,100,0,0,0,0,1470.86804199219,51.5,60,73,58.0,1470.86804199219,1470.86804199219,51.5,51.5,60,60,73,73,58.0,58.0,1,,30.0
2024-01-10 22:16:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,579.877868652344,70.8149185180664,8.17728614807129,35.8040809631348,6.93392181396484,800.560974121094,46.825252532959,35.6096076965332,36.8453254699707,480.358367919922,1900,100,100,90,61,100,0,0,0,0,1428.50842285156,71.5,76,50,58.0,1428.50842285156,1428.50842285156,71.5,71.5,76,76,74,74,58.0,58.0,1,,30.0
2024-01-10 22:17:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,544.616149902344,72.9149551391602,12.6564416885376,37.2792091369629,-0.0189200043678284,620.973449707031,19.6098480224609,36.9528846740723,34.4709510803223,480.928527832031,1900,100,100,90,61,100,0,0,0,0,1370.76159667969,82.5,83,50,58.0,1370.76159667969,1370.76159667969,82.5,82.5,83,83,50,50,58.0,58.0,1,,30.0
2024-01-10 22:17:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,499.673278808594,72.9717178344727,5.49543809890747,38.1190185546875,-0.0189200043678284,196.783615112305,-1.36218965053558,38.2042808532715,31.3114337921143,483.647216796875,1900,100,100,90,61,100,0,0,0,0,1414.71545410156,82.5,88,50,58.0,1414.71545410156,1414.71545410156,82.5,82.5,88,88,50,50,58.0,58.0,1,,30.0
2024-01-10 22:18:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,463.386260986328,72.7068481445313,2.79476952552795,34.6513404846191,13.5935125350952,158.179168701172,-1.35272896289825,33.8358840942383,35.4925918579102,482.302917480469,1900,100,100,90,61,100,0,0,0,0,1453.73083496094,81.5,88,50,58.0,1488.35217285156,1488.35217285156,77.5,77.5,86,86,50,50,58.0,58.0,1,,30.0
2024-01-10 22:18:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,460.943634033203,72.4041366577148,7.12336587905884,33.0490341186523,21.5301570892334,156.688217163086,-1.35272896289825,32.7949371337891,38.2169723510742,481.155853271484,1900,100,100,90,61,100,0,0,0,0,1514.29162597656,72.5,83,50,59.0,1514.29162597656,1514.29162597656,72.5,72.5,83,83,50,50,59.0,59.0,1,,30.0
2024-01-10 22:19:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,450.884826660156,73.9649810791016,5.94711589813232,30.1337242126465,30.2330322265625,156.804458618164,12.3164596557617,29.8871097564697,43.1170692443848,485.190979003906,1900,100,100,90,61,100,0,0,0,0,1550.28991699219,52.5,76,26,59.0,1550.28991699219,1550.28991699219,52.5,52.5,76,76,10,10,59.0,59.0,1,,30.0
2024-01-10 22:19:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,424.956573486328,76.301513671875,4.12157773971558,27.5986557006836,38.3683280944824,182.71630859375,-1.3432697057724,27.2364044189453,48.7928581237793,498.374877929688,1900,100,100,90,61,100,0,0,0,0,1668.25610351563,36.5,64,50,59.0,1668.25610351563,1668.25610351563,36.5,36.5,64,64,42,42,59.0,59.0,1,,30.0
2024-01-10 22:20:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,437.017944335938,77.1055908203125,3.82986974716187,26.1579513549805,40.9791870117188,418.563415527344,2.19463706016541,26.1902389526367,53.2672691345215,508.201843261719,1900,100,100,90,61,100,0,0,0,0,1699.92138671875,36.5,56,50,60.0,1699.92138671875,1699.92138671875,36.5,36.5,56,56,50,50,60.0,60.0,1,,30.0
2024-01-10 22:20:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,471.561431884766,76.8028869628906,4.14980936050415,23.8315200805664,38.6426582336426,528.32763671875,7.31230688095093,24.0510749816895,56.3889579772949,516.467224121094,1900,100,100,90,61,100,0,0,0,0,1745.0205078125,45.5,52,59,59.0,1749.40930175781,1749.40930175781,46.5,46.5,50,50,61,61,59.0,59.0,1,,30.0
2024-01-10 22:21:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,483.032012939453,77.3988342285156,7.01044797897339,24.5755157470703,34.0263481140137,582.251647949219,8.48530197143555,24.5882396697998,57.4673538208008,511.847991943359,1900,100,100,90,61,100,0,0,0,0,1751.63525390625,48.5,48,63,59.0,1751.63525390625,1751.63525390625,50.5,50.5,47,47,65,65,59.0,59.0,1,,30.0
2024-01-10 22:21:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,506.519500732422,76.6042251586914,7.73501682281494,25.0722026824951,29.9587020874023,619.090515136719,12.6191701889038,24.891716003418,56.3416595458984,509.228912353516,1900,100,100,90,61,100,0,0,0,0,1751.63525390625,52.5,46,66,59.0,1751.63525390625,1751.63525390625,55.5,55.5,46,46,66,66,59.0,59.0,1,,30.0
2024-01-10 22:22:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,537.936157226563,76.4150390625,8.65719604492188,24.5754566192627,29.0032806396484,634.154846191406,15.2962503433228,25.0127010345459,57.8741188049316,505.538818359375,1900,100,100,90,61,100,0,0,0,0,1750.39965820313,56.5,46,67,58.0,1750.39965820313,1750.39965820313,56.5,56.5,46,46,67,67,58.0,58.0,1,,30.0
2024-01-10 22:22:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,541.403442382813,75.1096038818359,6.49289798736572,25.5238227844238,25.5694274902344,644.640502929688,16.6300601959229,25.0598812103271,56.9376182556152,497.783843994141,1900,100,100,90,61,100,0,0,0,0,1754.85791015625,60.5,45,69,59.0,1754.85791015625,1754.85791015625,60.5,60.5,45,45,69,69,59.0,59.0,1,,30.0
2024-01-10 22:23:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,573.517456054688,74.7974243164063,8.45958614349365,24.9441318511963,22.5801773071289,651.336364746094,21.4355621337891,26.6082515716553,55.424072265625,494.349670410156,1900,100,100,90,61,100,0,0,0,0,1746.14013671875,64.5,46,70,59.0,1746.14013671875,1746.14013671875,64.5,64.5,46,46,71,71,59.0,59.0,1,,30.0
2024-01-10 22:23:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,590.046569824219,74.0974197387695,8.93008422851563,25.9522476196289,20.9625778198242,661.088989257813,20.3382396697998,29.2311038970947,54.2132377624512,489.242034912109,1900,100,100,90,61,100,0,0,0,0,1731.5966796875,66.5,47,72,59.0,1694.3212890625,1694.3212890625,68.5,68.5,48,48,73,73,59.0,59.0,1,,30.0
2024-01-10 22:24:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,603.456481933594,75.9136810302734,10.2004346847534,25.9894695281982,19.1841640472412,686.570495605469,28.0478534698486,29.8336963653564,52.0942764282227,497.324340820313,1900,100,100,90,61,100,0,0,0,0,1661.11364746094,69.5,49,74,59.0,1636.37048339844,1636.37048339844,71.5,71.5,51,51,75,75,59.0,59.0,1,,30.0
2024-01-10 22:24:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,575.697998046875,75.4785308837891,8.05495643615723,26.280345916748,16.8570899963379,726.649353027344,40.0521469116211,29.9251956939697,51.5645370483398,496.028259277344,1900,100,100,90,61,100,0,0,0,0,1621.99499511719,72.5,52,75,59.0,1617.37780761719,1617.37780761719,73.5,73.5,52,52,76,76,59.0,59.0,1,,30.0
2024-01-10 22:25:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,579.393432617188,76.0082702636719,8.99595642089844,26.5241317749023,16.4692459106445,734.917907714844,43.5049171447754,29.4620151519775,50.1928863525391,499.317718505859,1900,100,100,90,61,100,0,0,0,0,1626.65014648438,74.5,53,76,58.0,1626.65014648438,1626.65014648438,74.5,74.5,53,53,76,76,58.0,58.0,1,,30.0
2024-01-10 22:25:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,575.299926757813,75.0906829833984,9.27825546264648,27.6511402130127,16.6205997467041,794.177612304688,49.7672004699707,30.133321762085,50.3347816467285,500.993499755859,1900,100,100,90,61,100,0,0,0,0,1655.25085449219,74.5,54,76,58.0,1655.25085449219,1655.25085449219,74.5,74.5,54,54,76,76,58.0,58.0,1,,30.0
2024-01-10 22:26:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,546.658813476563,76.1028671264648,4.88378715515137,27.7313346862793,14.9746208190918,855.284973144531,54.9037933349609,30.2174797058105,50.3158645629883,497.909820556641,1900,100,100,90,61,100,0,0,0,0,1698.58068847656,74.5,55,76,58.0,1698.58068847656,1698.58068847656,74.5,74.5,55,55,76,76,58.0,58.0,1,,30.0
2024-01-10 22:26:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,541.372131347656,74.9014892578125,6.80342626571655,26.778263092041,13.347562789917,865.264587402344,57.3349227905273,31.3175144195557,50.9685821533203,498.708129882813,1900,100,100,90,61,100,0,0,0,0,1728.16687011719,75.5,55,76,58.0,1728.16687011719,1728.16687011719,75.5,75.5,55,55,76,76,58.0,58.0,1,,30.0
2024-01-10 22:27:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,528.807312011719,76.7272033691406,8.7889347076416,27.3053779602051,13.2529649734497,861.3642578125,56.105167388916,29.110164642334,51.6307525634766,496.531951904297,1900,100,100,90,61,100,0,0,0,0,1747.40173339844,76.5,54,76,59.0,1747.40173339844,1747.40173339844,76.5,76.5,54,54,76,76,59.0,59.0,1,,30.0
2024-01-10 22:27:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,536.000183105469,74.7028350830078,8.40312576293945,26.9234466552734,12.1178092956543,857.676818847656,55.7835388183594,28.4095935821533,50.9212799072266,495.261322021484,1900,100,100,90,61,100,0,0,0,0,1782.93664550781,77.5,52,76,59.0,1782.93664550781,1782.93664550781,77.5,77.5,52,52,76,76,59.0,59.0,1,,30.0
2024-01-10 22:28:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,513.952697753906,77.1055908203125,4.12157773971558,24.8376159667969,11.9664554595947,843.140075683594,55.8970565795898,27.2867641448975,52.453742980957,496.004180908203,1900,100,100,90,61,100,0,0,0,0,1810.19665527344,78.5,52,76,58.0,1821.34460449219,1821.34460449219,78.5,78.5,51,51,76,76,59.0,59.0,1,,30.0
2024-01-10 22:28:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,549.62255859375,75.70556640625,8.61955547332764,24.5174674987793,11.8434791564941,845.830688476563,54.1943206787109,25.7726669311523,52.8794288635254,495.404388427734,1900,100,100,90,61,100,0,0,0,0,1831.10876464844,79.5,50,77,58.0,1831.10876464844,1831.10876464844,79.5,79.5,50,50,77,77,58.0,58.0,1,,30.0
2024-01-10 22:29:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,566.554321289063,75.7339324951172,12.788182258606,23.8617210388184,11.0015687942505,853.975952148438,54.6294631958008,24.7853050231934,52.4442863464355,499.247619628906,1900,100,100,90,61,100,0,0,0,0,1847.15112304688,79.5,49,77,59.0,1847.15112304688,1847.15112304688,79.5,79.5,49,49,77,77,59.0,59.0,1,,30.0
2024-01-10 22:29:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,586.984741210938,74.9487838745117,18.4718189239502,24.4108009338379,12.1651058197021,855.35302734375,53.324031829834,24.8775329589844,53.1064567565918,499.443908691406,2000,100,100,90,61,100,0,0,0,0,1871.87158203125,80.5,49,78,59.0,1887.77722167969,1887.77722167969,80.5,80.5,48,48,78,78,59.0,59.0,1,,30.0
2024-01-10 22:30:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,598.549621582031,75.7717819213867,7.8008861541748,24.6853656768799,11.3704948425293,869.100219726563,57.1930274963379,24.7317790985107,52.614559173584,501.494903564453,2000,100,100,90,61,100,0,0,0,0,1901.70837402344,80.5,48,78,59.0,1901.70837402344,1901.70837402344,80.5,80.5,48,48,78,78,59.0,59.0,1,,30.0
2024-01-10 22:30:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,659.251647949219,75.2420425415039,6.68109655380249,23.3437786102295,11.4083347320557,878.117309570313,57.0984306335449,25.1269302368164,52.5388793945313,496.238159179688,2000,100,100,90,61,100,0,0,0,0,1924.59704589844,80.5,48,78,58.0,1924.59704589844,1924.59704589844,80.5,80.5,48,48,78,78,58.0,58.0,1,,30.0
2024-01-10 22:31:15,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,634.602844238281,76.6988296508789,7.42448568344116,23.0906257629395,12.4678134918213,885.0419921875,57.1930274963379,24.6061992645264,52.5294189453125,493.087280273438,2000,100,100,90,61,100,0,0,0,0,1942.15576171875,80.5,48,79,58.0,1942.15576171875,1942.15576171875,80.5,80.5,48,48,79,79,58.0,58.0,1,,30.0
2024-01-10 22:31:45,700,75,60,50,50,933,75,50,50,933,500,50.0,0,5,10,400,50.0,5,5,400,1,1,1,1,1,1,1,1,1,1,630.652099609375,75.2042083740234,9.66406440734863,22.6400375366211,11.5218486785889,903.417114257813,58.328182220459,25.976676940918,50.9969596862793,492.099731445313,2000,100,100,90,61,100,0,0,0,0,1955.62573242188,80.5,48,79,58.0,1963.904296875,1963.904296875,80.5,80.5,49,49,79,79,58.0,58.0,1,,30.0
